post_id,created_at,text_raw,product,final_sentiment
141689570729519,2026-09-12 14:54:26+00:00,"2shot mng jg naik harga lagi sialan, abis ini udahan ngidol, fix yh",BOTH,negative
121097826170561,2026-09-13 10:10:45+00:00,"Syukur syukur bisa open donate juga, kalau ‘lebihan’ dr kenaikan harga MnG dan 2s itu buat charity ke korban NTT pun gapapa bgt 🥹",BOTH,positive
271929878174236,2026-09-13 07:13:58+00:00,politik menentukan harga mng dan 2s,BOTH,neutral
107001920174212,2026-09-13 06:34:11+00:00,"@user Iya lagi kepikiran gini. Kalo 2s jadi 200k mungkin buat genapin harga kali(?). Tapi MNG jadi 60k ini jelek Loh angkanya. Ini taktik JOT banget yaa buat perlahan² naikin harga. 

Saatnya mengucapkan selamat tinggal ga sih guys",BOTH,negative
125415642605338,2026-09-13 05:47:17+00:00,"Assalamualaikum Saya mewakili JOT dan mewakili IDN penetapan stok dan harga 2S dan MnG terbaru untuk event “JKT48 & AKB48 Personal Meet & Greet Festival Ayo Senyumlah” stok dan harga sangat terkendali sangat aman. 

Jangan panik okey...",BOTH,neutral
263855639073783,2026-09-13 05:34:05+00:00,"[a threads]
mengulik alasan dari kebijakan idn live dan kenaikan harga 2s/mng dalam meningkatkan bisnis dan eksklusivitas jkt48",BOTH,neutral
163479935954326,2026-09-13 05:20:12+00:00,"Pantes nyuruh senyum, ternyata harga tiket 2s dan MnG dinaikkan. 😊",BOTH,negative
116267024606723,2026-09-13 04:23:09+00:00,@user Pake Gimik ttg bencana ekonomi politik buat bridging single baru dan malemnya mereka naikin harga 2s mng wkwkwkwkw udh gilakkkkkk kapitalisnya jot,BOTH,negative
37406983867129,2026-09-13 01:07:10+00:00,Ada masalah apa ya sampe naikin harga 2s dan mng??,BOTH,negative
81118279838438,2026-09-12 18:42:00+00:00,"HEH biji salakkk harga nya lu naikin itu orang orang ga jadi senyum anjayyy, mana 2s masih di kasih jarakkkk yang jauhhh ituuu lagiii, mng lu buat top nya jadi ga bisa genapp jingg",BOTH,negative
114077958505821,2026-09-12 17:42:35+00:00,@user @user 60k 10 detik g worth it banget mending di buat 2s coba lah @user mohon di pertimbangan untuk harga mng jujur bener2 g worth it banget dengan harga segitu cuman 10 detik dulu aja 50rb Masih mikir skrg 60k malah buat mikir dia Kali. Tolong di pertimbangkan dengan baik2,BOTH,negative
47217513296133,2026-09-12 17:17:49+00:00,"Setelah lihat harga 2s dan mng naek Selogan "" Ayo Senyumlah"" Gk cocok buat event kali ini jot...",BOTH,negative
1992029411426,2026-09-12 17:02:23+00:00,"@user semoga segini ya nder.. soalnya ngeliat jot sengan ‘gampang’ naikkin harga 2s 20k dan mng 10k aja beneran gila bgt. jadi, ada kemungkinan jot berani nekat jg naikkin jadi minimal 500k yg murah",BOTH,negative
129734278192564,2026-09-12 16:40:18+00:00,"Dengan naiknya harga MnG & 2S gw malah kepikiran ini gen 14 makin berat aja. Taun lalu gw masih bisa ‘iseng’ MnG 2 tiket ke Jemima. 

Kira-kira MnG besok yang ‘iseng’ kenalan ke gen 14 apakah banyak juga? Secara 60k 10 detik ini berasa bgt borosnya untuk sekadar kenalan WKWK",BOTH,negative
8526273940599,2026-09-12 16:27:40+00:00,Dan jot malah nambahin susah dengan menaikkan harga 2s & MnG pakyu deh,BOTH,negative
204717687003308,2026-09-12 15:57:32+00:00,GAK JADI AH MONYET HARGA 2S MNG DINAIKIN,BOTH,negative
262743801505362,2026-09-12 15:36:38+00:00,"Terkadang kita jarang se-hype dulu buat mendukung oshi belakangan ini bukan karena oshinya, melainkan keadaan. Salah satunya harga tiket 2s dan MnG yang naiknya gak ngotak in this economy.",BOTH,negative
237294892973984,2026-09-12 15:05:03+00:00,harus kerja lembur lagi ini mahh di liat liatt harga naek tuh 2s ma mng,BOTH,negative
108491941638403,2026-09-12 15:02:57+00:00,Bencana sesungguhnya Wota kenaikan harga event Mng 2s 🙃,BOTH,negative
111320506114391,2026-09-12 15:02:52+00:00,Naikin harga minimal staff lo briefing dulu tuh sering banget kalo event di pusat staff 2s sama mng ga jelas @user,BOTH,negative
33482322331184,2026-09-12 15:02:38+00:00,Pantes judul Single Terbarunya “Ayo Senyumlah” harga 2S & MnG di naikin jadi disuruh senyum,BOTH,negative
234602539298136,2026-09-12 15:01:10+00:00,Naikin harga ini dibarengin naikin kualitas ga? Sadar gasi kalau service lu ke cust tuh jelek kaya live idn hari ini??? Kaya war mng 2s setelah lu rombak web lu??? @user @user 🤣,BOTH,negative
107685735499019,2026-09-12 14:59:21+00:00,"BUSET HARGA 2S JADI 200K
MNG JADI 60K [link]",BOTH,negative
110947641963498,2026-09-12 14:58:33+00:00,"Ternyata Dollar masih ngaruh dan ngaruh juga ke harga tiket 2s MnG
@user gda flash sale 9.9? [link]",BOTH,neutral
192124526859187,2026-09-12 14:54:53+00:00,"HARGA TIKET MnG jadi 60K
HARGA TIKET 2S jadi 200K

ANJENG",BOTH,negative
169843103601878,2026-09-13 09:15:58+00:00,60.000 buat ketemu dan ngobrol selama 10 detik is too much yah. So sepertinya aku akan semakin mempersempit pembelian produk untuk ngidol. Buat 2s aku gak masalah klo harga dibuat 200k tapi TOLONG BANGET KUALITAS FOTO JUGA HARUS BAGUS!!!,2SHOT,neutral
241051981809478,2026-09-13 04:08:37+00:00,"berangkat gak yah, 200k anjeng, 1x 2s, mending buat makan seminggu 😭",2SHOT,negative
236520398731780,2026-09-13 01:34:45+00:00,"Lama ga ngikutin ini fandom tiba tiba muncul di Tl 2s naik 200k,yaudah lah mending lanjut pensi",2SHOT,negative
15506244640023,2026-09-12 18:25:29+00:00,2s jadi 200k tapi dapet digitalnya juga boleh boleh dah tuh jot,2SHOT,positive
195766067285300,2026-09-12 16:34:33+00:00,"2s pertiket 200k + mng pertiket 60k
meding duitnya buat gw topup epep",BOTH,negative
156967189375183,2026-09-12 16:16:51+00:00,"2s sama kamu aja bisa ga? tiketnya ga 200k kan? 🙃🙃🙃
@user",2SHOT,neutral
119998550250,2026-09-12 16:11:03+00:00,"Harga 2s 200k

Ayo Senyumlah",2SHOT,negative
171308219641448,2026-09-12 16:09:14+00:00,gjd 2s deh gw mahal bgt 200k,2SHOT,negative
139467966608413,2026-09-12 16:02:33+00:00,Kaget amat liat tl ktnya harga 2s naik jadi 200k,2SHOT,negative
239650889191403,2026-09-12 15:31:51+00:00,@user 2s nya 200k MnG 60k stress,BOTH,negative
195531797233609,2026-09-12 15:24:28+00:00,"200k masih ada yang komplen foto burik jarak kejauhan, sumpah dosa besar kalian sama fans sendiri @user @user  @user 
   
Hehehe ci @user minta tolong nnti cariin vendor yang bagus buat 2s nya yah, makasih☺️",2SHOT,negative
227570936627728,2026-09-12 15:22:51+00:00,rencana gw 2s 2 sesi sama erine gagal pas ngeliat harga 2s naik 200k,2SHOT,negative
61897562606570,2026-09-12 15:17:04+00:00,gua yakin banget ini kalo SO malah di wajarin keterusan 200k 2s 60k buat 10 detik MNG WKWK anjing lu @user,BOTH,negative
242753884036778,2026-09-12 15:08:31+00:00,"Wow 
2s : 180k >>> 200k
MnG : 50k >>> 60k",BOTH,neutral
181549187742980,2026-09-12 14:58:53+00:00,"2S jadi 200k. MNG jadi 60k 
bangke jot !!!!!",BOTH,negative
259334493100315,2026-09-12 14:58:29+00:00,"Harus itung2an lagi dong ini babiiik
2s jadi 200k
MnG 60k",BOTH,negative
5088149939265,2026-09-12 14:56:31+00:00,"Mng.    jadi 60k
2s         jadi 200k 
In this economy ..🔥🫡🫡",BOTH,negative
214989322324446,2026-09-12 14:55:20+00:00,"@user M&G jadi 60k
2s jadi 200k [link]",2SHOT,neutral
243272021601559,2026-09-12 14:54:28+00:00,"KENAPA 2s jadi 200k dan mng jadi 60k?
@user  benerin aja dlu idn lu ege",BOTH,negative
117525938309243,2026-09-12 14:54:04+00:00,2s jadi 200k😭😭😭,2SHOT,negative
76590783594058,2026-09-12 14:51:48+00:00,"Lah anjir

MNG jadi 60K dan 2s jadi 200k ? 😳",BOTH,negative
18817469083403,2026-09-13 02:53:58+00:00,dengan harga 2shot yang naik jadi 200k harusnya garis pembatasnya dihilangin lagi ga sih?,2SHOT,negative
5488952905617,2026-09-12 21:13:16+00:00,"2shot 200k terus kualitas e kayak di surabaya kemaren, jujur.......berat.......",2SHOT,negative
41441775561607,2026-09-12 15:56:51+00:00,"ajg tiket 2shot naek, pensi lah gua fix
200k per member itu berasa juga",2SHOT,negative
95583401707744,2026-09-12 15:41:09+00:00,"Klo mau naik harganya harus ada peningkatan juga gak sih JOT, biar win-win solution. M&G kan jadi 60rb ya durasinya ditambah dikit lah atuh, jangan tetap sama 10 detik. Lalu 2shot naik 200k, nanti hasilnya terang benderang kayak di theater sementara Jogja itu bagusss bgt",2SHOT,negative
191613660977982,2026-09-12 15:01:16+00:00,"kenaikan harga

2shot 180k > 200k
MnG 50k > 60k

wdyt? 😅",BOTH,neutral
132586614341741,2026-09-12 14:50:20+00:00,"@user Lah harga 2shot naek jadi 200K, bukannya 180K ya sebelumnya?",2SHOT,negative
195701765388944,2026-09-12 14:59:42+00:00,"MnG 50k > 60k
2 shot 180k > 200k

demm aku yg gak ikutan aja KESEL LOH BACANYA😭",BOTH,negative
111164771046293,2026-09-13 10:50:54+00:00,harga 2s 200? 300 lagi bisa buat bayar spp sekolah jirt🤣🤣,2SHOT,negative
130645637455795,2026-09-12 18:45:42+00:00,"yaelahh malah naekin harga 2s bukannya naekin kualitas lo as a group idol

yang dikedepanin jualan mulu jinkk",2SHOT,negative
80230045966866,2026-09-12 16:22:40+00:00,"harga 2s 150 baru aku senyum, udah bener 180 malah kau tambahkan pula 20 ribu itu jot, lumayan buat tambah beli esse doubel klik itu 20 ribu😀",2SHOT,negative
230331324942112,2026-09-12 15:58:54+00:00,"gimana mo tersenyum klo harganya pada naik, in this economy harga 2s setara harga pp (ngecer) 😭",2SHOT,negative
209842595879129,2026-09-12 15:38:57+00:00,tolong tenan ini gaji kecil tapi harga 2s naik i sudah gila si bro ini @user,2SHOT,negative
197283576899972,2026-09-12 15:32:38+00:00,Kok harga 2S nya naik?,2SHOT,neutral
222535885116709,2026-09-12 15:32:07+00:00,ajg harga 2s naek,2SHOT,negative
156348947982667,2026-09-12 15:31:20+00:00,harga tiket 2s naik ngikutin bbm kali ya? @user tolong percepat perdamaian iran amerika biar bbm turun dan harga 2s jkt turun juga,2SHOT,negative
120468247889963,2026-09-12 14:52:46+00:00,hatiku sakit melihat harga 2s seharga teather,2SHOT,negative
201942399858178,2026-09-12 16:01:52+00:00,"kondisi kita sedang suram blablabla, mari kita bikin single ayo senymlah dengan center yang membawa senyuman blablabla, abis itu malah naikin harga 2shot dan mng di saat kondisi ekonomi lagi begini. oalah kapitalis tempik",BOTH,negative
127503804035442,2026-09-12 14:58:26+00:00,"@user HWA HARGA 2SHOT NAIK, KIKIR",2SHOT,negative
70549778129085,2026-09-13 05:30:59+00:00,"Lebih baik MNG 60k, tapi dihitung 20 detik per tiket 🙂",MNG,positive
184318882599634,2026-09-13 05:22:09+00:00,"@user mng naik 60k tapi durasinya gak nambah, demduttt 😹💔",MNG,negative
133621238117871,2026-09-13 04:47:23+00:00,At least bonus mng juga ditambah dong jadi 60k/pc/15 sekon @user @user @user @user,MNG,negative
184196919879457,2026-09-13 04:41:28+00:00,@user mng 60k demdut 😹,MNG,negative
124034780726898,2026-09-13 02:41:16+00:00,"Melihat sangat tidak worth it 60k untuk 10 detik, pasti pada ngalihin ke 2shoot. Jadi mending lo tambahin sesi 2shoot daripada sesi MnG yaaaa @user",MNG,negative
241302684460930,2026-09-12 17:37:15+00:00,"Naspad 20K ah mahal banget,
Tiket MnG 60K murah cok cuma naik 10rb 🤣",MNG,positive
7718026612056,2026-09-12 16:59:16+00:00,oke mng 60k pas waktu abis gue gaakan keluar sampe diseret seret jeote,MNG,negative
219968986879448,2026-09-12 16:49:57+00:00,bayangin aja mng 60k cmn dapet sedetik..... jot puki,MNG,negative
149969750520602,2026-09-12 16:42:41+00:00,@user Jujur rada berat sih kalo 10detik 60k kecuali durasi mng di naikin sih,MNG,negative
105275692617808,2026-09-12 16:07:25+00:00,"MnG naik 10k minimal waktu ngobrolnya juga nambah gila @user, 60k 10 detik mending gw beli 5 mangkok mie ayam",MNG,negative
33561255487183,2026-09-12 15:51:16+00:00,"Gak masuk akal bgt in this economy harga tiket theater 200k , MnG 60k/10 detik , 2shoot 200k ?!! Gak kebayang harga tiket konser ntar berapa duit wkwkw monyet lu naikin harga mulu kek pemerintah @user",MNG,negative
143104401734443,2026-09-12 15:50:54+00:00,"IDN & JOT sengaja banget bikin harga mng di angka yang nanggung (60k).. itu bonus poin, top up poin ga ada yang kelipatan 60 ya anjirr lu @user @user @user 🫵🫵

Sengaja banget biar kalau topup poinnya nyisa (uang nganggur), kalian pikir kita gatau strategi",MNG,negative
109417133158813,2026-09-12 15:07:44+00:00,"Top up jeketi point 1juta, bonus point nya gabisa beli 1tiket mng karena naik jadi 60k 🤣",MNG,negative
28660847814062,2026-09-12 14:58:38+00:00,JOT JANCOK MNG 60K,MNG,negative
118600149544782,2026-09-12 14:55:38+00:00,"Tusut : 200k
 Mng : 60k 

 Aman kan guys?",MNG,neutral
54657021159695,2026-09-12 14:52:29+00:00,"Tusut jadi 200k
MnG jadi 60k

BANGKEEEE",MNG,negative
202124152635839,2026-09-13 09:11:47+00:00,"Duitnya ada, tapi abis ada love letter, makin kesini makin berasa ""diperes"" doang sama manajemen. Belom lg ketambahan harga mng yg tiba2 naik tapi belum tentu diimbangi sm kualitas produk jot (hasil foto, pc dll) bahkan permasalahan lama kek merch, bdts  bukannya dibenerin malah",MNG,negative
42919681983667,2026-09-13 07:01:21+00:00,"2 Pertanyaan untuk Team Passion 📄

1. Harga 2-Shot naik menjadi Rp200.000
Bagaimanakah baiknya?
2. Harga MnG naik menjadi Rp60.000
Bagaimanakah baiknya?

#CaraMeminumRamuneJKT48 [link]",BOTH,neutral
215288973542994,2026-09-13 05:27:49+00:00,Dengan naiknya harga mng dan tusut makin keliatan itu gap antara maaf member laku dan gak laku😭,MNG,neutral
18457896356603,2026-09-13 01:13:24+00:00,walah harga MnG dan 2-shot naik🥲,BOTH,negative
239217014878140,2026-09-12 17:14:30+00:00,Pemerintah ngapain aja sih harga mng ampe naek,MNG,negative
11736740449770,2026-09-12 16:51:21+00:00,"Sebelum kenaikan harga mng dan2s barusan, terakhir kenaikan harganya kapan ya? Ada yg tau?",MNG,neutral
55849427901134,2026-09-12 16:06:05+00:00,@user Kenaikan harga MnG tidak sebanding dengan kenaikan UMR @user,MNG,negative
241311352414862,2026-09-12 15:42:09+00:00,"jujur inimah, itu kenaikan harga MnG 10rb/tiket & 2Shot 20rb/tiket, lumayan anj

dulu jaman gw merantau ke sumatera, selama ngekos aja kadang 10rb buat sehari (beli sayur aja buat seharian), terus 20rb? kalo males masak nasi bisa sarapannya beli, makan siang sama malem beli lauk",BOTH,negative
231345965633259,2026-09-12 15:25:13+00:00,"harga mng tusut naik, show gen 1 ga ada cigul 🙂 [link]",MNG,neutral
261585035604100,2026-09-12 15:20:25+00:00,"Baru liat harga MnG naek jadi 60rb anjg
Naik harga doang gak nambah durasi MnG nya kntl",MNG,negative
21192887747873,2026-09-12 15:10:09+00:00,@user Gak jadi tersenyum pas liat harga mng sama tusutnya 🙃,MNG,negative
274205005750548,2026-09-13 04:08:15+00:00,"@user @user @user tiket pesawat mahal, BBM langka, tabung gas langka, mati lampu bergilir, mng naik, tusut naik, lengkap sudah",MNG,negative
53172214150292,2026-09-13 02:35:18+00:00,"2shoot naik jadi 200k
Tiket MnG naik jadi 60 k
Jangan sampe aja tiket theater naik lagi  jadi 220k
Sama 2shoot 120k",MNG,negative
24233887040269,2026-09-13 01:53:33+00:00,Disuruh senyum soalnya harga 2shoot sama MnG naik WKWKWKWKWKWK,MNG,negative
